,Unnamed: 0,Make,Year of manufacture,Condition,Mileage,Engine Size,Fuel,Transmission,Price,Build
1170,1170,Toyota,2013.0,Nigerian Used,78485.0,3500.0,Petrol,Automatic,"4,680,000",SUV
1171,1171,Lexus,2004.0,Nigerian Used,254872.0,3300.0,Petrol,Automatic,"3,150,000",SUV
1172,1172,Ford,2007.898534697263,Nigerian Used,206590.0,3274.9765625,Petrol,Automatic,"4,154,000",SUV
1173,1173,Land Rover,2014.0,Foreign Used,204656.0,3500.0,Petrol,Automatic,"22,050,000",SUV
1174,1174,Toyota,2010.0,Foreign Used,93012.0,1800.0,Petrol,Automatic,"4,680,000",SUV
1175,1175,Toyota,2009.0,Foreign Used,306514.0,1800.0,Petrol,Automatic,"3,570,000",SUV
1176,1176,Hyundai,2016.0,Nigerian Used,77842.0,2400.0,Petrol,Automatic,"6,032,000",SUV
1177,1177,Hyundai,2016.0,Nigerian Used,191019.0,2400.0,Petrol,Automatic,"4,725,000",SUV
1178,1178,Toyota,2012.0,Nigerian Used,82882.0,2500.0,Petrol,Automatic,"3,570,000",SUV
1179,1179,Hyundai,2015.0,Nigerian Used,71181.0,1600.0,Petrol,Automatic,"8,400,000",SUV
1180,1180,Toyota,2007.0,Nigerian Used,290721.0,3500.0,Petrol,Automatic,"2,782,500",SUV
1181,1181,Hyundai,2012.0,Foreign Used,132315.0,2400.0,Petrol,Automatic,"3,990,000",SUV
1182,1182,Lexus,2004.0,Foreign Used,144353.0,3300.0,Petrol,Automatic,"2,940,000",SUV
1183,1183,Dodge,2008.0,Nigerian Used,2870739.0,3500.0,Petrol,Automatic,"2,100,000",SUV
1184,1184,Toyota,2011.0,Foreign Used,199390.0,1800.0,Petrol,Automatic,"4,368,000",SUV
1185,1185,Hyundai,2015.0,Nigerian Used,180020.0,2400.0,Petrol,Automatic,"5,250,000",SUV
1186,1186,Toyota,2005.0,Nigerian Used,98692.0,2400.0,Petrol,Automatic,"2,600,000",SUV
1187,1187,Infiniti,2004.0,Nigerian Used,101828.0,4500.0,Petrol,Automatic,"2,625,000",SUV
1188,1188,Toyota,2004.0,Nigerian Used,184240.0,3300.0,Petrol,Automatic,"1,890,000",SUV
1189,1189,Hyundai,2015.0,Nigerian Used,86960.0,3300.0,Petrol,Automatic,"6,615,000",SUV
1190,1190,Ford,2010.0,Nigerian Used,280188.0,3000.0,Petrol,Automatic,"2,625,000",SUV
1191,1191,Renault,2007.898534697263,Nigerian Used,82123.0,3274.9765625,Petrol,Automatic,"1,690,000",SUV
1192,1192,Toyota,2007.0,Nigerian Used,219127.0,2400.0,Petrol,Automatic,"2,600,000",SUV
1193,1193,Hyundai,2015.0,Foreign Used,122448.0,2400.0,Petrol,AMT,"9,450,000",SUV
1194,1194,Toyota,2011.0,Nigerian Used,163716.0,2400.0,Petrol,Automatic,"2,730,000",SUV
1195,1195,Toyota,2007.0,Nigerian Used,188877.0,2400.0,Petrol,Automatic,"2,600,000",SUV
1196,1196,Toyota,2013.0,Foreign Used,88055.0,2500.0,Petrol,Automatic,"5,720,000",SUV
1197,1197,Toyota,2009.0,Foreign Used,92602.0,1800.0,Petrol,Automatic,"3,570,000",SUV
1198,1198,Lexus,2005.0,Nigerian Used,76060.0,3300.0,Petrol,Automatic,"2,600,000",SUV
1199,1199,Ford,2010.0,Foreign Used,463172.0,3000.0,Petrol,Automatic,"2,835,000",SUV
1200,1200,Lexus,2007.898534697263,Nigerian Used,184611.0,3274.9765625,Petrol,Automatic,"2,922,000",SUV
1201,1201,Toyota,2009.0,Nigerian Used,169361.0,3600.0,Petrol,Automatic,"2,808,000",SUV
1202,1202,Ford,2009.0,Nigerian Used,11096.0,3500.0,Petrol,Automatic,"2,100,000",SUV
1203,1203,Toyota,2012.0,Nigerian Used,143200.0,2500.0,Petrol,Automatic,"3,990,000",SUV
1204,1204,Toyota,2011.0,Foreign Used,199390.0,1800.0,Petrol,Automatic,"4,368,000",SUV
1205,1205,Lexus,2008.0,Nigerian Used,100098.0,3500.0,Petrol,Automatic,"3,675,000",SUV
1206,1206,Land Rover,2007.0,Nigerian Used,185503.0,4200.0,Petrol,Automatic,"2,100,000",SUV
1207,1207,Toyota,2002.0,Nigerian Used,196880.0,5600.0,Petrol,Automatic,"2,310,000",SUV
1208,1208,Lexus,2004.0,Nigerian Used,195760.0,3300.0,Petrol,Automatic,"2,496,000",SUV
1209,1209,Toyota,2008.0,Nigerian Used,308809.0,3500.0,Petrol,Automatic,"2,625,000",SUV
1210,1210,Hyundai,2014.0,Foreign Used,112615.0,2400.0,Petrol,Automatic,"6,825,000",SUV
1211,1211,Toyota,2007.0,Nigerian Used,91854.0,2400.0,Petrol,Automatic,"2,205,000",SUV
1212,1212,Lexus,2006.0,Nigerian Used,310182.0,3000.0,Petrol,Automatic,"2,310,000",SUV
1213,1213,Toyota,2008.0,Nigerian Used,211165.0,3500.0,Petrol,Automatic,"2,625,000",SUV
1214,1214,Lexus,2007.0,Nigerian Used,228749.0,2500.0,Petrol,Automatic,"2,782,500",SUV
1215,1215,Lexus,2010.0,Nigerian Used,163603.0,3500.0,Petrol,Automatic,"4,688,000",SUV
1216,1216,Lexus,2007.898534697263,Nigerian Used,112762.0,3274.9765625,Petrol,Automatic,"1,914,000",SUV
1217,1217,Toyota,2010.0,Nigerian Used,87786.0,2400.0,Petrol,Automatic,"3,150,000",SUV
1218,1218,Land Rover,2014.0,Foreign Used,204656.0,3500.0,Petrol,Automatic,"22,050,000",SUV
1219,1219,Toyota,2004.0,Nigerian Used,138325.0,4700.0,Petrol,Automatic,"2,912,000",SUV
1220,1220,Lexus,2005.0,Nigerian Used,152784.0,2500.0,Petrol,Automatic,"2,782,500",SUV
1221,1221,Acura,2009.0,Nigerian Used,10351.0,35.0,Petrol,Automatic,"3,640,000",SUV
1222,1222,Lexus,2004.0,Nigerian Used,106126.0,3300.0,Petrol,Automatic,"2,288,000",SUV
1223,1223,Mercedes-Benz,2007.0,Foreign Used,305375.0,3500.0,Petrol,Automatic,"3,675,000",SUV
1224,1224,Toyota,2009.0,Foreign Used,306514.0,1800.0,Petrol,Automatic,"3,570,000",SUV
1225,1225,Acura,2007.0,Nigerian Used,354807.0,3700.0,Petrol,Automatic,"2,572,500",SUV
1226,1226,Toyota,2010.0,Foreign Used,93012.0,1800.0,Petrol,Automatic,"4,680,000",SUV
1227,1227,Toyota,2009.0,Nigerian Used,256020.0,2400.0,Petrol,Automatic,"2,600,000",SUV
1228,1228,Ford,2010.0,Nigerian Used,83505.0,1600.0,Petrol,Automatic,"1,912,500",SUV
1229,1229,Toyota,2011.0,Nigerian Used,145611.0,3500.0,Petrol,Automatic,"2,520,000",SUV
1230,1230,Lexus,2002.0,Foreign Used,194524.0,3300.0,Petrol,Automatic,"2,520,000",SUV
1231,1231,Hyundai,2012.0,Foreign Used,180555.0,1800.0,Petrol,Automatic,"3,990,000",SUV
1232,1232,Nissan,2008.0,Foreign Used,113279.0,3500.0,Petrol,Automatic,"3,675,000",SUV
1233,1233,MG,2003.0,Nigerian Used,105744.0,1800.0,Diesel,Automatic,"1,575,000",SUV
1234,1234,Lexus,2007.0,Foreign Used,259837.0,3500.0,Petrol,Automatic,"4,732,000",SUV
1235,1235,Renault,2007.898534697263,Nigerian Used,29955.0,3274.9765625,Petrol,Automatic,"1,707,500",SUV
1236,1236,Renault,2007.898534697263,Nigerian Used,82123.0,3274.9765625,Petrol,Automatic,"1,690,000",SUV
1237,1237,Hyundai,2007.898534697263,Nigerian Used,126473.0,3274.9765625,Petrol,Automatic,"6,730,000",SUV
1238,1238,Lexus,2002.0,Nigerian Used,125060.0,3000.0,Petrol,Automatic,"2,496,000",SUV
1239,1239,Ford,2010.0,Nigerian Used,280188.0,3000.0,Petrol,Automatic,"2,625,000",SUV
1240,1240,Toyota,2008.0,Nigerian Used,211165.0,3500.0,Petrol,Automatic,"2,625,000",SUV
1241,1241,Toyota,2004.0,Nigerian Used,258147.0,3300.0,Petrol,Automatic,"2,496,000",SUV
1242,1242,Toyota,2007.0,Nigerian Used,182533.65556660038,2400.0,Petrol,Automatic,"2,100,000",SUV
1243,1243,Toyota,2012.0,Nigerian Used,34224.0,3500.0,Petrol,Automatic,"4,410,000",SUV
1244,1244,Lexus,2005.0,Nigerian Used,76060.0,3300.0,Petrol,Automatic,"2,600,000",SUV
1245,1245,Toyota,2009.0,Nigerian Used,136477.0,1800.0,Petrol,Automatic,"3,692,000",SUV
1246,1246,Toyota,2007.0,Nigerian Used,102334.0,2400.0,Petrol,Automatic,"2,415,000",SUV
1247,1247,Ford,2009.0,Nigerian Used,11096.0,3500.0,Petrol,Automatic,"2,100,000",SUV
1248,1248,Toyota,2011.0,Nigerian Used,57764.0,1800.0,Petrol,Automatic,"4,680,000",SUV
1249,1249,Toyota,2005.0,Nigerian Used,436987.0,1600.0,Petrol,Automatic,"2,137,500",SUV
1250,1250,Lexus,2004.0,Nigerian Used,195760.0,3300.0,Petrol,Automatic,"2,496,000",SUV
1251,1251,Toyota,2008.0,Foreign Used,166063.0,2400.0,Petrol,Automatic,"3,952,000",SUV
1252,1252,Acura,2008.0,Nigerian Used,186539.0,3700.0,Petrol,Automatic,"2,940,000",SUV
1253,1253,Toyota,2009.0,Nigerian Used,240394.0,1800.0,Petrol,Automatic,"3,432,000",SUV
1254,1254,Ford,2007.898534697263,Nigerian Used,168131.0,3274.9765625,Petrol,Automatic,"1,690,000",SUV
1255,1255,Mercedes-Benz,2013.0,Nigerian Used,82908.0,3500.0,Petrol,Automatic,"4,680,000",SUV
1256,1256,Toyota,2009.0,Nigerian Used,120332.0,2400.0,Petrol,Automatic,"2,600,000",SUV
1257,1257,Mercedes-Benz,2006.0,Foreign Used,242654.0,5000.0,Petrol,Automatic,"4,725,000",SUV
1258,1258,Pontiac,2009.0,Foreign Used,246153.0,1800.0,Petrol,Automatic,"3,360,000",SUV
1259,1259,Chrysler,2013.0,Foreign Used,182823.0,24.0,Petrol,Automatic,"4,200,000",SUV
1260,1260,Lexus,2009.0,Nigerian Used,1530065.0,3500.0,Petrol,Automatic,"4,784,000",SUV
1261,1261,Toyota,2012.0,Foreign Used,89735.0,1800.0,Petrol,Automatic,"5,200,000",SUV
1262,1262,Infiniti,2006.0,Nigerian Used,169239.0,5600.0,Petrol,Automatic,"1,675,000",SUV
1263,1263,Ford,2013.0,Nigerian Used,99988.0,3500.0,Petrol,Automatic,"2,625,000",SUV
1264,1264,Toyota,2006.0,Nigerian Used,341149.0,3500.0,Petrol,Automatic,"2,625,000",SUV
1265,1265,Toyota,2004.0,Nigerian Used,96072.0,4000.0,Petrol,Automatic,"1,837,500",SUV
1266,1266,Lexus,2005.0,Foreign Used,101051.0,3300.0,Petrol,Automatic,"2,520,000",SUV
1267,1267,Ford,2007.898534697263,Nigerian Used,206590.0,3274.9765625,Petrol,Automatic,"4,154,000",SUV
1268,1268,Ford,2013.0,Foreign Used,150025.0,2000.0,Petrol,Automatic,"3,990,000",SUV
1269,1269,Toyota,2007.0,Foreign Used,184835.0,2400.0,Petrol,Automatic,"3,952,000",SUV
1270,1270,Hyundai,2013.0,Nigerian Used,102268.0,1800.0,Petrol,Automatic,"3,120,000",SUV
1271,1271,Acura,2006.0,Nigerian Used,114031.0,3500.0,Petrol,Automatic,"1,768,000",SUV
1272,1272,Toyota,2013.0,Nigerian Used,50411.0,1800.0,Petrol,Automatic,"3,150,000",SUV
1273,1273,Toyota,2007.0,Foreign Used,258598.0,1800.0,Petrol,Automatic,"3,328,000",SUV
1274,1274,Toyota,2011.0,Foreign Used,87282.0,3274.9765625,Petrol,Automatic,"4,200,000",SUV
1275,1275,Hyundai,2013.0,Nigerian Used,85345.0,2400.0,Petrol,Automatic,"4,042,500",SUV
1276,1276,Hyundai,2012.0,Nigerian Used,58248.0,2000.0,Petrol,Automatic,"3,125,000",SUV
1277,1277,Toyota,2013.0,Nigerian Used,50411.0,1800.0,Petrol,Automatic,"3,150,000",SUV
1278,1278,Hyundai,2011.0,Foreign Used,102194.0,1800.0,Petrol,Automatic,"3,465,000",SUV
1279,1279,Acura,2009.0,Nigerian Used,429408.0,3700.0,Petrol,Automatic,"2,625,000",SUV
1280,1280,Lexus,2006.0,Nigerian Used,310182.0,3000.0,Petrol,Automatic,"2,310,000",SUV
1281,1281,Lexus,2002.0,Foreign Used,427071.0,3000.0,Petrol,Automatic,"2,887,500",SUV
1282,1282,Toyota,2015.0,Foreign Used,62148.0,1800.0,Petrol,Automatic,"5,775,000",SUV
1283,1283,Lexus,2008.0,Nigerian Used,132323.0,3500.0,Petrol,Automatic,"2,625,000",SUV
1284,1284,Toyota,2009.0,Nigerian Used,196918.0,2400.0,Petrol,Automatic,"3,328,000",SUV
1285,1285,Toyota,2007.0,Nigerian Used,203882.0,3300.0,Petrol,Automatic,"2,500,000",SUV
1286,1286,Land Rover,2007.898534697263,Nigerian Used,46887.0,3274.9765625,Petrol,Automatic,"3,930,000",SUV
1287,1287,Toyota,2010.0,Nigerian Used,133492.0,2400.0,Petrol,Automatic,"2,964,000",SUV
1288,1288,Toyota,2015.0,Nigerian Used,90272.0,2400.0,Petrol,Automatic,"5,928,000",SUV
1289,1289,Toyota,2006.0,Foreign Used,290415.0,3500.0,Petrol,Automatic,"2,625,000",SUV
1290,1290,Acura,2010.0,Nigerian Used,112020.0,3700.0,Petrol,Automatic,"4,680,000",SUV
1291,1291,Hyundai,2014.0,Nigerian Used,101951.0,2000.0,Petrol,Automatic,"3,360,000",SUV
1292,1292,Lexus,2007.0,Nigerian Used,182533.65556660038,3500.0,Petrol,Automatic,"3,150,000",SUV
1293,1293,Hyundai,2007.898534697263,Nigerian Used,40382.0,3274.9765625,Petrol,Automatic,"7,178,000",SUV
1294,1294,Lexus,2008.0,Nigerian Used,213189.0,3500.0,Petrol,Automatic,"3,360,000",SUV
1295,1295,Chevrolet,2007.898534697263,Nigerian Used,139741.0,3274.9765625,Petrol,Automatic,"4,154,000",SUV
1296,1296,Toyota,2013.0,Foreign Used,195542.0,1800.0,Petrol,Automatic,"4,992,000",SUV
1297,1297,Toyota,2015.0,Foreign Used,46336.0,3500.0,Petrol,Automatic,"15,080,000",SUV
1298,1298,Ford,2010.0,Foreign Used,463172.0,3000.0,Petrol,Automatic,"2,835,000",SUV
1299,1299,Hyundai,2014.0,Foreign Used,122936.0,3800.0,Petrol,Automatic,"5,565,000",SUV
1300,1300,Ford,2007.0,Foreign Used,292069.0,3500.0,Petrol,Automatic,"3,640,000",SUV
1301,1301,Toyota,2004.0,Nigerian Used,165284.0,3300.0,Petrol,Automatic,"2,756,000",SUV
1302,1302,Pontiac,2007.0,Foreign Used,322537.0,3400.0,Petrol,Automatic,"2,205,000",SUV
1303,1303,Toyota,2007.0,Foreign Used,194783.0,2000.0,Petrol,Automatic,"4,160,000",SUV
1304,1304,Land Rover,2007.898534697263,Nigerian Used,146891.0,3274.9765625,Petrol,Automatic,"12,330,000",SUV
1305,1305,Mercedes-Benz,2007.0,Foreign Used,305375.0,3500.0,Petrol,Automatic,"3,675,000",SUV
1306,1306,Toyota,2004.0,Nigerian Used,141882.0,3500.0,Petrol,Automatic,"2,310,000",SUV
1307,1307,Toyota,2010.0,Foreign Used,219320.0,1800.0,Petrol,Automatic,"3,952,000",SUV
1308,1308,Mercedes-Benz,2008.0,Nigerian Used,324323.0,4700.0,Petrol,Automatic,"6,760,000",SUV
1309,1309,Toyota,2012.0,Foreign Used,279251.0,1800.0,Petrol,Automatic,"4,515,000",SUV
1310,1310,Lexus,2004.0,Nigerian Used,120847.0,3300.0,Petrol,Automatic,"2,392,000",SUV
1311,1311,Lexus,2006.0,Nigerian Used,128350.0,2500.0,Petrol,Automatic,"2,625,000",SUV
1312,1312,Toyota,2005.0,Nigerian Used,94077.0,3300.0,Petrol,Automatic,"2,520,000",SUV
1313,1313,Mercedes-Benz,2006.0,Nigerian Used,13571.0,3400.0,Petrol,Automatic,"3,744,000",SUV
1314,1314,Toyota,2009.0,Nigerian Used,134528.0,3500.0,Petrol,Automatic,"2,704,000",SUV
1315,1315,Hummer,2005.0,Nigerian Used,139809.0,6000.0,Petrol,Automatic,"6,300,000",SUV
1316,1316,Lexus,2003.0,Nigerian Used,206338.0,3000.0,Petrol,Automatic,"2,100,000",SUV
1317,1317,Hyundai,2016.0,Nigerian Used,33844.0,20000.0,Petrol,Automatic,"6,344,000",SUV
1318,1318,Lexus,2005.0,Nigerian Used,148435.0,3000.0,Petrol,Automatic,"2,310,000",SUV
1319,1319,Hyundai,2015.0,Foreign Used,127274.0,5000.0,Petrol,Automatic,"10,500,000",SUV
1320,1320,Toyota,2008.0,Nigerian Used,45961.0,3500.0,Petrol,Automatic,"2,205,000",SUV
1321,1321,Toyota,2015.0,Foreign Used,46336.0,3500.0,Petrol,Automatic,"15,080,000",SUV
1322,1322,Ford,2010.0,Nigerian Used,248893.0,3500.0,Petrol,Automatic,"2,467,500",SUV
1323,1323,Lexus,2006.0,Nigerian Used,121412.0,3300.0,Petrol,Automatic,"2,310,000",SUV
1324,1324,Lexus,2002.0,Nigerian Used,218353.0,3000.0,Petrol,Automatic,"1,995,000",SUV
1325,1325,Dodge,2008.0,Nigerian Used,2870739.0,3500.0,Petrol,Automatic,"2,100,000",SUV
1326,1326,Toyota,2010.0,Foreign Used,185460.0,1800.0,Petrol,Automatic,"3,622,500",SUV
1327,1327,Lexus,2005.0,Nigerian Used,156418.0,3300.0,Petrol,Automatic,"3,328,000",SUV
1328,1328,Toyota,2006.0,Nigerian Used,96343.0,3500.0,Petrol,Automatic,"1,995,000",SUV
1329,1329,Toyota,2008.0,Nigerian Used,93578.0,3500.0,Petrol,Automatic,"3,952,000",SUV
1330,1330,Toyota,2008.0,Foreign Used,166063.0,2400.0,Petrol,Automatic,"3,952,000",SUV
1331,1331,Toyota,2009.0,Nigerian Used,216256.0,1800.0,Petrol,Automatic,"3,120,000",SUV
1332,1332,Chevrolet,2011.0,Foreign Used,175142.0,3600.0,Petrol,Automatic,"4,725,000",SUV
1333,1333,Toyota,2008.0,Foreign Used,306427.0,5700.0,Petrol,Automatic,"15,080,000",SUV
1334,1334,Toyota,2016.0,Foreign Used,76965.0,1800.0,Petrol,Automatic,"6,090,000",SUV
1335,1335,Chrysler,2013.0,Foreign Used,182823.0,24.0,Petrol,Automatic,"4,200,000",SUV
1336,1336,Toyota,2002.0,Nigerian Used,215340.0,3000.0,Petrol,Automatic,"2,200,000",SUV
1337,1337,Toyota,2005.0,Nigerian Used,436987.0,1600.0,Petrol,Automatic,"2,137,500",SUV
1338,1338,Toyota,2007.0,Nigerian Used,203882.0,3300.0,Petrol,Automatic,"2,500,000",SUV
1339,1339,Land Rover,2009.0,Nigerian Used,128701.0,4400.0,Petrol,Automatic,"2,940,000",SUV
1340,1340,Chrysler,2015.0,Nigerian Used,57904.0,3600.0,Petrol,Automatic,"5,040,000",SUV
1341,1341,Acura,2010.0,Nigerian Used,112020.0,3700.0,Petrol,Automatic,"4,680,000",SUV
1342,1342,Hyundai,2007.898534697263,Nigerian Used,40382.0,3274.9765625,Petrol,Automatic,"7,178,000",SUV
1343,1343,Lexus,2002.0,Foreign Used,427071.0,3000.0,Petrol,Automatic,"2,887,500",SUV
1344,1344,Toyota,2012.0,Foreign Used,279251.0,1800.0,Petrol,Automatic,"4,515,000",SUV
1345,1345,Toyota,2007.0,Nigerian Used,108179.0,2400.0,Petrol,Automatic,"2,625,000",SUV
1346,1346,Toyota,2005.0,Nigerian Used,245731.0,3300.0,Petrol,Automatic,"2,310,000",SUV
1347,1347,Mercedes-Benz,2008.0,Nigerian Used,324323.0,4700.0,Petrol,Automatic,"6,760,000",SUV
1348,1348,Toyota,2010.0,Foreign Used,90364.0,1800.0,Petrol,Automatic,"3,858,750",SUV
1349,1349,Toyota,2003.0,Nigerian Used,342633.0,4000.0,Petrol,Automatic,"2,300,000",SUV
1350,1350,Toyota,2009.0,Foreign Used,171795.0,1800.0,Petrol,Automatic,"3,465,000",SUV
1351,1351,Lexus,2002.0,Nigerian Used,170739.0,3300.0,Petrol,Automatic,"1,785,000",SUV
1352,1352,Chevrolet,2012.0,Nigerian Used,215704.0,2400.0,Petrol,Automatic,"3,260,000",SUV
1353,1353,Hyundai,2007.898534697263,Nigerian Used,47001.0,3274.9765625,Petrol,Automatic,"8,298,000",SUV
1354,1354,Toyota,2012.0,Nigerian Used,96357.0,1800.0,Petrol,Automatic,"3,640,000",SUV
1355,1355,Toyota,2003.0,Foreign Used,321420.0,3000.0,Petrol,Automatic,"2,641,600",SUV
1356,1356,Lexus,2006.0,Foreign Used,210836.0,3000.0,Petrol,Automatic,"2,835,000",SUV
1357,1357,Chevrolet,2014.0,Nigerian Used,182533.65556660038,1800.0,Petrol,Automatic,"2,625,000",SUV
1358,1358,Ford,2007.0,Nigerian Used,209088.0,3500.0,Petrol,Automatic,"1,890,000",SUV
1359,1359,Toyota,2010.0,Foreign Used,85212.0,2500.0,Petrol,Automatic,"4,264,000",SUV
1360,1360,Ford,2010.0,Nigerian Used,248893.0,3500.0,Petrol,Automatic,"2,467,500",SUV
1361,1361,Toyota,2006.0,Nigerian Used,96343.0,3500.0,Petrol,Automatic,"1,995,000",SUV
1362,1362,Lexus,2005.0,Nigerian Used,57855.0,3300.0,Petrol,Automatic,"2,835,000",SUV
1363,1363,Toyota,2007.0,Nigerian Used,200280.0,20000.0,Petrol,Automatic,"2,600,000",SUV
1364,1364,Toyota,2007.898534697263,Nigerian Used,174070.0,3274.9765625,Petrol,Automatic,"17,930,000",SUV
1365,1365,Mercedes-Benz,2007.898534697263,Nigerian Used,160920.0,3274.9765625,Petrol,Automatic,"5,610,000",SUV
1366,1366,Mercedes-Benz,2010.0,Nigerian Used,84345.0,3500.0,Petrol,Automatic,"5,775,000",SUV
1367,1367,Toyota,2011.0,Foreign Used,77646.0,2500.0,Petrol,Automatic,"2,835,000",SUV
1368,1368,Toyota,2016.0,Nigerian Used,49604.0,1800.0,Petrol,Automatic,"5,200,000",SUV
1369,1369,Infiniti,2006.0,Nigerian Used,169239.0,5600.0,Petrol,Automatic,"1,675,000",SUV
1370,1370,Toyota,2007.0,Nigerian Used,144602.0,3300.0,Petrol,Automatic,"2,600,000",SUV
1371,1371,Toyota,2007.898534697263,Nigerian Used,115813.0,3274.9765625,Petrol,Automatic,"2,810,000",SUV
1372,1372,Toyota,2007.0,Foreign Used,10199.0,3500.0,Petrol,Automatic,"2,362,500",SUV
1373,1373,Chevrolet,2009.0,Foreign Used,274542.0,3600.0,Petrol,Automatic,"6,300,000",SUV
1374,1374,Toyota,2007.0,Nigerian Used,285350.0,2400.0,Petrol,Automatic,"2,205,000",SUV
1375,1375,Hyundai,2011.0,Foreign Used,89090.0,2400.0,Petrol,Automatic,"4,160,000",SUV
1376,1376,Toyota,2008.0,Nigerian Used,318285.0,2400.0,Petrol,Automatic,"2,964,000",SUV
1377,1377,Toyota,2010.0,Nigerian Used,189739.0,2500.0,Petrol,Automatic,"3,432,000",SUV
1378,1378,Ford,2007.0,Nigerian Used,95227.0,3500.0,Petrol,Automatic,"2,600,000",SUV
1379,1379,Lexus,2003.0,Nigerian Used,122125.0,3000.0,Petrol,Automatic,"2,080,000",SUV
1380,1380,Toyota,2003.0,Nigerian Used,112583.0,3000.0,Petrol,Automatic,"2,100,000",SUV
1381,1381,Hyundai,2007.898534697263,Nigerian Used,143168.0,3274.9765625,Petrol,Automatic,"6,282,000",SUV
1382,1382,Toyota,2011.0,Nigerian Used,248863.0,3500.0,Petrol,Automatic,"6,240,000",SUV
1383,1383,Toyota,2009.0,Nigerian Used,274265.0,2400.0,Petrol,Automatic,"2,415,000",SUV
1384,1384,Chevrolet,2007.898534697263,Nigerian Used,36337.0,3274.9765625,Petrol,Automatic,"5,834,000",SUV
1385,1385,Toyota,2005.0,Nigerian Used,245731.0,3300.0,Petrol,Automatic,"2,310,000",SUV
1386,1386,Kia,2005.0,Foreign Used,162872.0,3500.0,Petrol,Automatic,"2,835,000",SUV
1387,1387,Toyota,2011.0,Nigerian Used,135036.0,1800.0,Petrol,Automatic,"3,224,000",SUV
1388,1388,Lexus,2008.0,Foreign Used,149092.0,3500.0,Petrol,Automatic,"5,145,000",SUV
1389,1389,Toyota,2007.0,Nigerian Used,105517.0,3500.0,Petrol,Automatic,"2,600,000",SUV
1390,1390,Toyota,2009.0,Nigerian Used,143829.0,2700.0,Petrol,Automatic,"5,512,000",SUV
1391,1391,Toyota,2002.0,Nigerian Used,215340.0,3000.0,Petrol,Automatic,"2,200,000",SUV
1392,1392,Lexus,2005.0,Nigerian Used,268389.0,3000.0,Petrol,Automatic,"2,415,000",SUV
1393,1393,Toyota,2008.0,Nigerian Used,101224.0,3500.0,Petrol,Automatic,"2,625,000",SUV
1394,1394,Toyota,2007.0,Nigerian Used,201547.0,2700.0,Petrol,Automatic,"3,120,000",SUV
1395,1395,Ford,2012.0,Nigerian Used,114305.0,2500.0,Petrol,Automatic,"2,100,000",SUV
1396,1396,Nissan,2008.0,Foreign Used,113279.0,3500.0,Petrol,Automatic,"3,675,000",SUV
1397,1397,Toyota,2016.0,Nigerian Used,49604.0,1800.0,Petrol,Automatic,"5,200,000",SUV
1398,1398,Mercedes-Benz,2010.0,Nigerian Used,161785.0,3500.0,Petrol,Automatic,"5,550,000",SUV
1399,1399,Hyundai,2011.0,Foreign Used,89090.0,2400.0,Petrol,Automatic,"4,160,000",SUV
1400,1400,Lexus,2008.0,Nigerian Used,136552.0,2500.0,Petrol,Automatic,"2,520,000",SUV
1401,1401,Toyota,2017.0,Nigerian Used,99735.0,2400.0,Petrol,Automatic,"10,500,000",SUV
1402,1402,Ford,2007.0,Nigerian Used,95227.0,3500.0,Petrol,Automatic,"2,600,000",SUV
1403,1403,Chevrolet,2007.898534697263,Nigerian Used,123.0,3274.9765625,Petrol,Automatic,"11,800,000",SUV
1404,1404,Lexus,2008.0,Foreign Used,149092.0,3500.0,Petrol,Automatic,"5,145,000",SUV
1405,1405,Toyota,2004.0,Nigerian Used,261074.0,2400.0,Petrol,Automatic,"3,120,000",SUV
1406,1406,Dodge,2004.0,Nigerian Used,396150.0,3700.0,Petrol,Automatic,"1,575,000",SUV
1407,1407,Toyota,2009.0,Nigerian Used,276128.0,1500.0,Hybrid,Automatic,"2,625,000",SUV
1408,1408,Toyota,2007.898534697263,Nigerian Used,138400.0,3274.9765625,Petrol,Automatic,"3,090,000",SUV
1409,1409,Toyota,2015.0,Nigerian Used,65786.0,3500.0,Petrol,Automatic,"6,552,000",SUV
1410,1410,Lexus,2007.0,Nigerian Used,241931.0,3500.0,Petrol,Automatic,"4,888,000",SUV
1411,1411,Hyundai,2011.0,Foreign Used,196330.0,1800.0,Petrol,Automatic,"4,160,000",SUV
1412,1412,Toyota,2011.0,Nigerian Used,115034.0,2700.0,Petrol,Automatic,"6,968,000",SUV
1413,1413,Toyota,2003.0,Nigerian Used,342633.0,4000.0,Petrol,Automatic,"2,300,000",SUV
1414,1414,Toyota,2007.0,Nigerian Used,333942.0,3500.0,Petrol,Automatic,"2,600,000",SUV
1415,1415,Ford,2013.0,Nigerian Used,99988.0,3500.0,Petrol,Automatic,"2,625,000",SUV
1416,1416,Toyota,2005.0,Foreign Used,140590.0,2400.0,Petrol,Automatic,"2,808,000",SUV
1417,1417,Land Rover,2007.898534697263,Nigerian Used,151210.0,3274.9765625,Petrol,Automatic,"4,490,000",SUV
1418,1418,Hyundai,2007.898534697263,Nigerian Used,102206.0,3274.9765625,Petrol,Automatic,"5,498,000",SUV
1419,1419,Lexus,2008.0,Nigerian Used,136552.0,2500.0,Petrol,Automatic,"2,520,000",SUV
